2021-01-06 10:40:03,3,Your Home,Change in Brightness (Artificial),0.0,0 (Alone),nan,Cats,nan,01/06/2021 22:40:08,41.4978842,-81.6937474,230 Huron Rd E, Cleveland, OH 44113, USA,2,6,6,1,1,2021,27,06-01,27,41.4978842,-81.6937474
2021-01-07 08:00:34,2,Car (Driving),Change in Brightness (Natural),0.0,0 (Alone),nan,nan,nan,01/07/2021 20:00:38,41.1207573,-80.8466329,Ohio Turnpike, North Jackson, OH 44451, USA,3,7,7,1,1,2021,29,07-01,29,41.1207573,-80.8466329
2021-01-07 10:28:14,4,Car (Driving),Change in Brightness (Natural),0.0,0 (Alone),nan,nan,nan,01/07/2021 22:28:18,41.2535203,-81.5655653,Ohio Turnpike, Peninsula, OH 44264, USA,3,7,7,1,1,2021,33,07-01,33,41.2535203,-81.5655653
2021-01-07 22:44:31,3,Your Home,Unknown,0.0,0 (Alone),nan,Cats,nan,01/08/2021 10:44:35,41.4978914,-81.6937625,230 Huron Rd E, Cleveland, OH 44113, USA,3,7,7,1,1,2021,36,07-01,36,41.4978914,-81.6937625
2021-01-08 09:59:07,3,Your Home,Change in Brightness (Artificial),0.0,0 (Alone),nan,Cats,nan,01/08/2021 21:59:11,41.4978943,-81.6937173,230 Huron Rd E, Cleveland, OH 44113, USA,4,8,8,1,1,2021,39,08-01,39,41.4978943,-81.6937173
2021-01-08 10:10:25,4,Your Home,Other (Add in Notes),0.0,0 (Alone),nan,Cats,nan,01/08/2021 22:10:29,41.4978943,-81.6937173,230 Huron Rd E, Cleveland, OH 44113, USA,4,8,8,1,1,2021,43,08-01,43,41.4978943,-81.6937173
2021-01-08 21:09:12,3,Your Home,Change in Brightness (Artificial),0.0,0 (Alone),nan,Cats,nan,01/09/2021 9:09:16,41.4978872,-81.6937181,230 Huron Rd E, Cleveland, OH 44113, USA,4,8,8,1,1,2021,46,08-01,46,41.4978872,-81.6937181
2021-01-09 11:57:02,3,Your Home,Change in Brightness (Artificial),0.0,0 (Alone),nan,Cats,nan,01/09/2021 23:57:06,41.4978885,-81.693748,230 Huron Rd E, Cleveland, OH 44113, USA,5,9,9,1,1,2021,49,09-01,49,41.4978885,-81.693748
2021-01-09 12:49:22,3,Car (Driving),Change in Brightness (Natural),0.0,0 (Alone),nan,nan,nan,01/10/2021 0:49:26,41.4978887,-81.693743,230 Huron Rd E, Cleveland, OH 44113, USA,5,9,9,1,1,2021,52,09-01,52,41.4978887,-81.693743
2021-01-10 14:00:31,1,Someone else's house,Unknown,1.0,1,Charlee ,Dogs,nan,01/11/2021 2:00:42,41.510051,-81.5811509,2758 Hampshire Rd, Cleveland Heights, OH 44106, USA,6,10,10,1,1,2021,53,10-01,53,41.510051,-81.5811509
2021-01-10 15:07:15,4,Car (Driving),Change in Brightness (Natural),0.0,0 (Alone),nan,nan,nan,01/11/2021 3:07:25,41.5100587,-81.5811379,2758 Hampshire Rd, Cleveland Heights, OH 44106, USA,6,10,10,1,1,2021,57,10-01,57,41.5100587,-81.5811379
2021-01-11 11:44:56,1,Your Home,Unknown,0.0,0 (Alone),nan,Cats,nan,01/11/2021 23:45:04,41.4978796,-81.6937383,230 Huron Rd E, Cleveland, OH 44113, USA,0,11,11,2,1,2021,58,11-01,58,41.4978796,-81.6937383
2021-01-12 09:14:46,4,Your Home,Change in Brightness (Artificial),0.0,0 (Alone),nan,Cats,nan,01/12/2021 21:14:49,41.497899,-81.693756,230 Huron Rd E, Cleveland, OH 44113, USA,1,12,12,2,1,2021,62,12-01,62,41.497899,-81.693756
2021-01-12 09:27:43,1,Your Home,Change in Brightness (Artificial),0.0,0 (Alone),nan,nan,nan,01/12/2021 21:27:46,41.4978823,-81.6937576,230 Huron Rd E, Cleveland, OH 44113, USA,1,12,12,2,1,2021,63,12-01,63,41.4978823,-81.6937576
2021-01-13 03:24:39,3,Your Home,Change in Brightness (Artificial),0.0,0,nan,Cats,nan,01/13/2021 15:24:43,41.4978938,-81.6937569,230 Huron Rd E, Cleveland, OH 44113, USA,2,13,13,2,1,2021,66,13-01,66,41.4978938,-81.6937569
2021-01-17 16:40:31,2,Someone else's house,Unknown,2.0,4,Aristasia, Adam, Dan, Ike,nan,nan,01/18/2021 4:40:37,41.5002661,-81.6858989,1006 US-20, Cleveland, OH 44115, USA,6,17,17,2,1,2021,68,17-01,68,41.5002661,-81.6858989
2021-01-18 11:57:56,3,Your Home,Unknown,0.0,0,nan,nan,nan,01/18/2021 23:58:00,41.4979117,-81.6937308,230 Huron Rd E, Cleveland, OH 44113, USA,0,18,18,3,1,2021,71,18-01,71,41.4979117,-81.6937308
2021-01-18 14:13:38,5,Your Home,Unknown,0.0,0,nan,nan,nan,01/19/2021 2:13:48,41.4979283,-81.6937174,230 Huron Rd E, Cleveland, OH 44113, USA,0,18,18,3,1,2021,76,18-01,76,41.4979283,-81.6937174
2021-01-19 08:40:25,3,Your Home,Unknown,0.0,0,nan,nan,nan,01/19/2021 20:40:28,41.4845862,-81.6961173,2148 Scranton Rd, Cleveland, OH 44113, USA,1,19,19,3,1,2021,79,19-01,79,41.4845862,-81.6961173
2021-01-19 10:41:25,4,Your Home,Other (Add in Notes),0.0,0,nan,nan,nan,01/19/2021 22:41:28,41.4978971,-81.6937578,230 Huron Rd E, Cleveland, OH 44113, USA,1,19,19,3,1,2021,83,19-01,83,41.4978971,-81.6937578
2021-01-19 13:00:45,2,Your Home,Unknown,0.0,0,nan,Cats,nan,01/20/2021 1:00:49,41.4978776,-81.6937614,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,1,19,19,3,1,2021,85,19-01,85,41.4978776,-81.6937614
2021-01-19 14:18:40,1,Your Home,Unknown,0.0,0,nan,nan,nan,01/20/2021 2:18:43,41.4978999,-81.6937374,230 Huron Rd E, Cleveland, OH 44113, USA,1,19,19,3,1,2021,86,19-01,86,41.4978999,-81.6937374
2021-01-20 12:43:05,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,01/21/2021 0:43:09,41.4978629,-81.6937456,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,2,20,20,3,1,2021,89,20-01,89,41.4978629,-81.6937456
2021-01-21 11:46:54,3,Your Home,Change in Brightness (Artificial),0.0,0,nan,nan,nan,01/21/2021 23:46:58,41.4979034,-81.6937267,230 Huron Rd E, Cleveland, OH 44113, USA,3,21,21,3,1,2021,92,21-01,92,41.4979034,-81.6937267
2021-01-21 13:49:02,1,Your Home,Change in Brightness (Natural),0.0,0,nan,nan,nan,01/22/2021 1:49:05,41.4979343,-81.6936995,230 Huron Rd E, Cleveland, OH 44113, USA,3,21,21,3,1,2021,93,21-01,93,41.4979343,-81.6936995
2021-01-22 15:35:35,3,Car (Passenger),Change in Brightness (Natural),2.0,3,Charlee, Chloe, Danny,nan,nan,01/23/2021 3:35:39,39.0250386,-80.4150908,509 Berlin Rd, Weston, WV 26452, USA,4,22,22,3,1,2021,96,22-01,96,39.0250386,-80.4150908
2021-01-23 13:07:47,3,Car (Passenger),Change in Brightness (Natural),1.0,1,Charlee ,nan,nan,01/24/2021 1:07:51,38.2301845,-80.9334294,5596 Summersville Lake Rd, Keslers Cross Lanes, WV 26675, USA,5,23,23,3,1,2021,99,23-01,99,38.2301845,-80.9334294
2021-01-23 13:55:42,4,Car (Passenger),Change in Brightness (Natural),1.0,1,Charlee ,nan,nan,01/24/2021 1:55:46,38.0345979,-81.1203243,100 Fayette Town Center, Fayetteville, WV 25840, USA,5,23,23,3,1,2021,103,23-01,103,38.0345979,-81.1203243
2021-01-23 14:50:23,3,Parking Lot,Change in Brightness (Natural),1.0,1,Charlee,nan,nan,01/24/2021 2:50:27,37.8163041,-81.2151,141 Evans St, Beckley, WV 25801, USA,5,23,23,3,1,2021,106,23-01,106,37.8163041,-81.2151
2021-01-23 15:16:00,4,Parking Lot,Change in Brightness (Natural),1.0,1,Charlee,nan,nan,01/24/2021 3:16:04,37.7046946,-81.1506529,I-77, Daniels, WV 25832, USA,5,23,23,3,1,2021,110,23-01,110,37.7046946,-81.1506529
2021-01-23 21:16:50,3,Car (Passenger),Change in Brightness (Natural),1.0,1,Charlee ,nan,nan,01/24/2021 9:17:05,38.2301845,-80.9334294,5596 Summersville Lake Rd, Keslers Cross Lanes, WV 26675, USA,5,23,23,3,1,2021,113,23-01,113,38.2301845,-80.9334294
2021-01-24 13:28:17,3,Car (Passenger),Change in Brightness (Natural),3.0,3,Charlee, Chloey, Danny,nan,nan,01/25/2021 1:28:20,38.1953094,-80.8613468,60 Riviera Rd, Mt Nebo, WV 26679, USA,6,24,24,3,1,2021,116,24-01,116,38.1953094,-80.8613468
2021-01-24 15:50:48,2,Car (Passenger),Unknown,2.0,3,Charlee, Chloey, Danny,nan,nan,01/25/2021 3:50:51,38.3948247,-81.5855183,2792 Pennsylvania Ave, Charleston, WV 25302, USA,6,24,24,3,1,2021,118,24-01,118,38.3948247,-81.5855183
2021-01-25 10:24:52,4,Car (Driving),Change in Brightness (Natural),0.0,0,nan,nan,nan,01/25/2021 22:24:56,41.4247004,-81.5469957,18920 McCracken Rd, Maple Heights, OH 44137, USA,0,25,25,4,1,2021,122,25-01,122,41.4247004,-81.5469957
2021-01-25 11:54:19,4,Car (Driving),Change in Brightness (Natural),0.0,0,nan,nan,nan,01/25/2021 23:54:22,41.1158604,-80.6556461,468 Lexington Ave, Youngstown, OH 44504, USA,0,25,25,4,1,2021,126,25-01,126,41.1158604,-80.6556461
2021-01-25 12:21:41,2,Car (Driving),Change in Brightness (Natural),0.0,0,nan,nan,nan,01/26/2021 0:21:44,41.2302937,-80.9715873,Ohio Turnpike, Newton Falls, OH 44444, USA,0,25,25,4,1,2021,128,25-01,128,41.2302937,-80.9715873
2021-01-26 11:04:58,2,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,01/26/2021 23:05:01,41.4978822,-81.6937537,230 Huron Rd E, Cleveland, OH 44113, USA,1,26,26,4,1,2021,130,26-01,130,41.4978822,-81.6937537
2021-01-28 12:20:26,2,Hospital,Unknown,0.0,Public Space,nan,nan,nan,01/29/2021 0:20:30,41.5006691,-81.6225064,9600 Carnegie Ave, Cleveland, OH 44106, USA,3,28,28,4,1,2021,132,28-01,132,41.5006691,-81.6225064
2021-01-31 13:38:27,2,Someone else's house,Change in Brightness (Artificial),1.0,1,Charlee ,Dogs,nan,02/01/2021 1:38:31,41.5100313,-81.5811249,2758 Hampshire Rd, Cleveland Heights, OH 44106, USA,6,31,31,4,1,2021,134,31-01,134,41.5100313,-81.5811249
2021-01-31 18:42:24,2,Your Home,Cleaning,0.0,0,nan,Cats,nan,02/01/2021 7:41:34,41.4978933,-81.6936755,230 Huron Rd E, Cleveland, OH 44113, USA,6,31,31,4,1,2021,136,31-01,136,41.4978933,-81.6936755
2021-01-31 21:41:24,4,Your Home,Change in Brightness (Artificial),0.0,0,nan,Cats,nan,02/01/2021 12:17:57,41.4978801,-81.6936411,230 Huron Rd E, Cleveland, OH 44113, USA,6,31,31,4,1,2021,140,31-01,140,41.4978801,-81.6936411
2021-02-01 00:23:29,2,Your Home,Change in Brightness (Artificial),0.0,0,nan,Cats,nan,02/01/2021 12:23:32,41.4978801,-81.6936411,230 Huron Rd E, Cleveland, OH 44113, USA,0,32,1,5,2,2021,142,01-02,2,41.4978801,-81.6936411
2021-02-01 10:00:17,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/01/2021 22:00:21,41.4979003,-81.6936962,230 Huron Rd E, Cleveland, OH 44113, USA,0,32,1,5,2,2021,145,01-02,5,41.4979003,-81.6936962
2021-02-01 15:09:07,2,Your Home,Change in Brightness (Artificial),0.0,0,nan,Cats,nan,02/02/2021 3:09:10,41.4979015,-81.6936953,230 Huron Rd E, Cleveland, OH 44113, USA,0,32,1,5,2,2021,147,01-02,7,41.4979015,-81.6936953
2021-02-01 20:56:43,2,Your Home,Unknown,0.0,2,Ryan, Barry,nan,nan,02/02/2021 8:56:46,41.4978859,-81.6936847,230 Huron Rd E, Cleveland, OH 44113, USA,0,32,1,5,2,2021,149,01-02,9,41.4978859,-81.6936847
2021-02-01 21:34:28,3,Your Home,Change in Brightness (Artificial),0.0,1,Barry,nan,nan,02/02/2021 9:34:33,41.4978981,-81.6936665,230 Huron Rd E, Cleveland, OH 44113, USA,0,32,1,5,2,2021,152,01-02,12,41.4978981,-81.6936665
2021-02-02 10:52:08,4,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/02/2021 22:52:12,41.4979003,-81.6936756,230 Huron Rd E, Cleveland, OH 44113, USA,1,33,2,5,2,2021,156,02-02,16,41.4979003,-81.6936756
2021-02-02 11:36:11,2,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/02/2021 23:36:15,41.497911,-81.6936992,230 Huron Rd E, Cleveland, OH 44113, USA,1,33,2,5,2,2021,158,02-02,18,41.497911,-81.6936992
2021-02-02 12:20:04,3,Your Home,Other (Add in Notes),0.0,0,nan,Cats,Brushing Frank,02/03/2021 0:20:07,41.4978991,-81.6937078,230 Huron Rd E, Cleveland, OH 44113, USA,1,33,2,5,2,2021,161,02-02,21,41.4978991,-81.6937078
2021-02-02 12:57:56,4,Your Home,Change in Brightness (Natural),0.0,0,nan,nan,nan,02/03/2021 0:58:07,41.498457,-81.6947487,222 Public Square, Cleveland, OH 44114, USA,1,33,2,5,2,2021,165,02-02,25,41.498457,-81.6947487
2021-02-02 17:12:20,2,Your Home,Change in Brightness (Natural),0.0,1,Ryan,nan,nan,02/03/2021 5:12:25,41.4979013,-81.6937032,230 Huron Rd E, Cleveland, OH 44113, USA,1,33,2,5,2,2021,167,02-02,27,41.4979013,-81.6937032
2021-02-03 09:10:50,4,Your Home,Change in Brightness (Artificial),0.0,0,nan,Cats,nan,02/03/2021 21:10:53,41.4978708,-81.6936316,230 Huron Rd E, Cleveland, OH 44113, USA,2,34,3,5,2,2021,171,03-02,31,41.4978708,-81.6936316
2021-02-03 11:39:19,2,Your Home,Unknown,0.0,0,nan,Cats,nan,02/03/2021 23:39:22,41.4978926,-81.6937217,230 Huron Rd E, Cleveland, OH 44113, USA,2,34,3,5,2,2021,173,03-02,33,41.4978926,-81.6937217
2021-02-03 23:06:07,5,Your Home,Change in Brightness (Artificial),0.0,0,nan,Cats,nan,02/04/2021 11:06:10,41.4978043,-81.6937716,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,2,34,3,5,2,2021,178,03-02,38,41.4978043,-81.6937716
2021-02-04 10:14:20,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/04/2021 22:14:24,41.4978598,-81.6937472,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,3,35,4,5,2,2021,181,04-02,41,41.4978598,-81.6937472
2021-02-04 13:14:02,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/05/2021 1:14:05,41.4977603,-81.6937615,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,3,35,4,5,2,2021,184,04-02,44,41.4977603,-81.6937615
2021-02-04 13:28:33,3,Your Home,Change in Brightness (Artificial),0.0,0,nan,Cats,nan,02/05/2021 1:28:36,41.4977603,-81.6937615,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,3,35,4,5,2,2021,187,04-02,47,41.4977603,-81.6937615
2021-02-04 14:39:48,3,Your Home,Unknown,0.0,0,nan,Cats,nan,02/05/2021 2:39:51,41.4978832,-81.6937347,230 Huron Rd E, Cleveland, OH 44113, USA,3,35,4,5,2,2021,190,04-02,50,41.4978832,-81.6937347
2021-02-04 17:13:29,3,Your Home,Other (Add in Notes),0.0,0,nan,Cats,Nose trimming,02/05/2021 5:13:33,41.4978591,-81.6937657,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,3,35,4,5,2,2021,193,04-02,53,41.4978591,-81.6937657
2021-02-05 19:07:54,2,Bar/Restaurant,Unknown,0.0,4,Strangers,nan,nan,02/06/2021 7:07:58,41.4993319,-81.6919993,170 US-20, Cleveland, OH 44114, USA,4,36,5,5,2,2021,195,05-02,55,41.4993319,-81.6919993
2021-02-05 21:13:08,2,Your Home,Unknown,0.0,2,Ryan, Barry,Cats,nan,02/06/2021 9:13:12,41.4978646,-81.6937259,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,4,36,5,5,2,2021,197,05-02,57,41.4978646,-81.6937259
2021-02-07 15:06:05,3,Your Home,Unknown,0.0,0,nan,nan,nan,02/08/2021 3:06:09,41.4977884,-81.6937442,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,6,38,7,5,2,2021,200,07-02,60,41.4977884,-81.6937442
2021-02-07 16:56:23,4,Car (Driving),Change in Brightness (Natural),0.0,0,nan,nan,nan,02/08/2021 4:56:27,41.4981714,-81.6950908,301 W Superior Ave, Cleveland, OH 44113, USA,6,38,7,5,2,2021,204,07-02,64,41.4981714,-81.6950908
2021-02-08 09:08:42,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/08/2021 21:08:46,41.497802,-81.6937278,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,0,39,8,6,2,2021,207,08-02,67,41.497802,-81.6937278
2021-02-08 11:21:00,4,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/08/2021 23:21:03,41.4977742,-81.6937429,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,0,39,8,6,2,2021,211,08-02,71,41.4977742,-81.6937429
2021-02-08 21:05:01,3,Your Home,Change in Brightness (Natural),0.0,0,Ryan, Barry,nan,nan,02/09/2021 9:05:03,41.4978325,-81.6937292,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,0,39,8,6,2,2021,214,08-02,74,41.4978325,-81.6937292
2021-02-09 12:53:08,4,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/10/2021 0:53:11,41.4978137,-81.693736,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,1,40,9,6,2,2021,218,09-02,78,41.4978137,-81.693736
2021-02-09 13:08:14,4,Your Home,Change in Brightness (Natural),0.0,0,nan,nan,nan,02/10/2021 1:08:17,41.4978037,-81.6937363,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,1,40,9,6,2,2021,222,09-02,82,41.4978037,-81.6937363
2021-02-09 13:31:21,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/10/2021 1:31:25,41.4978723,-81.693685,230 Huron Rd E, Cleveland, OH 44113, USA,1,40,9,6,2,2021,225,09-02,85,41.4978723,-81.693685
2021-02-09 14:50:10,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/10/2021 2:50:13,41.4978291,-81.6937286,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,1,40,9,6,2,2021,228,09-02,88,41.4978291,-81.6937286
2021-02-09 15:14:07,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/10/2021 3:14:11,41.497808,-81.6937811,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,1,40,9,6,2,2021,231,09-02,91,41.497808,-81.6937811
2021-02-10 12:41:25,2,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/11/2021 0:41:30,41.4977872,-81.6937294,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,2,41,10,6,2,2021,233,10-02,93,41.4977872,-81.6937294
2021-02-10 22:13:28,3,Someone else's house,Smoke,1.0,1,Charlee,Dogs,nan,02/11/2021 10:13:32,41.5100856,-81.5811178,2758 Hampshire Rd, Cleveland Heights, OH 44106, USA,2,41,10,6,2,2021,236,10-02,96,41.5100856,-81.5811178
2021-02-11 14:10:20,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/12/2021 2:10:23,41.4976864,-81.693733,13 W Prospect Ave, Cleveland, OH 44113, USA,3,42,11,6,2,2021,239,11-02,99,41.4976864,-81.693733
2021-02-11 22:29:26,2,Your Home,Change in Brightness (Artificial),0.0,2,Ryan, Barry,Cats,nan,02/12/2021 10:29:30,41.4976874,-81.6937331,13 W Prospect Ave, Cleveland, OH 44113, USA,3,42,11,6,2,2021,241,11-02,101,41.4976874,-81.6937331
2021-02-13 00:43:15,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/13/2021 12:43:18,41.497689,-81.6937353,13 W Prospect Ave, Cleveland, OH 44113, USA,5,44,13,6,2,2021,244,13-02,104,41.497689,-81.6937353
2021-02-13 14:57:06,3,Your Home,Change in Brightness (Natural),0.0,4,Scott, Noah, Mitch, Alex ,Cats,nan,02/14/2021 2:57:10,41.4976845,-81.693728,13 W Prospect Ave, Cleveland, OH 44113, USA,5,44,13,6,2,2021,247,13-02,107,41.4976845,-81.693728
2021-02-14 11:31:36,4,Car (Passenger),Change in Brightness (Natural),1.0,1,Charlee,Dogs,nan,02/14/2021 23:31:40,41.5009922,-81.6122819,10664 Carnegie Ave, Cleveland, OH 44106, USA,6,45,14,6,2,2021,251,14-02,111,41.5009922,-81.6122819
2021-02-14 11:43:37,3,Car (Passenger),Change in Brightness (Natural),1.0,1,Charlee,Dogs,nan,02/14/2021 23:43:40,41.4311854,-81.6479435,I-77, Cleveland, OH 44125, USA,6,45,14,6,2,2021,254,14-02,114,41.4311854,-81.6479435
2021-02-14 21:26:18,1,Someone else's house,Smoke,1.0,1,Charlee,Dogs,Incense,02/15/2021 9:26:22,41.5100807,-81.5811567,2758 Hampshire Rd, Cleveland Heights, OH 44106, USA,6,45,14,6,2,2021,255,14-02,115,41.5100807,-81.5811567
2021-02-14 22:00:58,2,Someone else's house,Smoke,1.0,1,Charlee ,Dogs,Incense,02/15/2021 10:01:02,41.5100696,-81.5811494,2758 Hampshire Rd, Cleveland Heights, OH 44106, USA,6,45,14,6,2,2021,257,14-02,117,41.5100696,-81.5811494
2021-02-15 09:34:32,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/15/2021 21:34:36,41.4976913,-81.6937437,13 W Prospect Ave, Cleveland, OH 44113, USA,0,46,15,7,2,2021,260,15-02,120,41.4976913,-81.6937437
2021-02-15 14:33:45,2,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/16/2021 2:33:48,41.4976862,-81.693744,13 W Prospect Ave, Cleveland, OH 44113, USA,0,46,15,7,2,2021,262,15-02,122,41.4976862,-81.693744
2021-02-16 13:26:44,4,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/17/2021 1:26:47,41.4976895,-81.6937505,13 W Prospect Ave, Cleveland, OH 44113, USA,1,47,16,7,2,2021,266,16-02,126,41.4976895,-81.6937505
2021-02-16 15:40:37,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/17/2021 3:40:41,41.4976879,-81.6937276,13 W Prospect Ave, Cleveland, OH 44113, USA,1,47,16,7,2,2021,269,16-02,129,41.4976879,-81.6937276
2021-02-17 11:07:11,4,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/17/2021 23:07:15,41.4976902,-81.6937345,13 W Prospect Ave, Cleveland, OH 44113, USA,2,48,17,7,2,2021,273,17-02,133,41.4976902,-81.6937345
2021-02-17 14:15:27,3,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/18/2021 2:15:31,41.4976965,-81.6937682,Tower City-Public Sq Stn, Cleveland, OH 44113, USA,2,48,17,7,2,2021,276,17-02,136,41.4976965,-81.6937682
2021-02-19 14:46:10,5,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/20/2021 2:46:14,41.4976748,-81.693719,13 W Prospect Ave, Cleveland, OH 44113, USA,4,50,19,7,2,2021,281,19-02,141,41.4976748,-81.693719
2021-02-19 18:14:52,4,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/20/2021 6:14:56,41.4976799,-81.6937433,13 W Prospect Ave, Cleveland, OH 44113, USA,4,50,19,7,2,2021,285,19-02,145,41.4976799,-81.6937433
2021-02-20 16:10:33,4,Car (Driving),Change in Brightness (Natural),0.0,0,nan,nan,nan,02/21/2021 4:10:37,41.4983159,-81.6938022,50 Public Square, Cleveland, OH 44113, USA,5,51,20,7,2,2021,289,20-02,149,41.4983159,-81.6938022
2021-02-20 19:05:10,2,Someone else's house,Change in Brightness (Natural),1.0,1,Charlee ,Dogs,nan,02/21/2021 7:05:14,41.510077,-81.5811473,2758 Hampshire Rd, Cleveland Heights, OH 44106, USA,5,51,20,7,2,2021,291,20-02,151,41.510077,-81.5811473
2021-02-21 00:22:08,2,Someone else's house,Change in Brightness (Artificial),1.0,1,Charlee,nan,nan,02/21/2021 13:23:21,41.510068,-81.581144,2758 Hampshire Rd, Cleveland Heights, OH 44106, USA,6,52,21,7,2,2021,293,21-02,153,41.510068,-81.581144
2021-02-21 19:12:29,4,Your Home,Change in Brightness (Natural),0.0,0,nan,Cats,nan,02/22/2021 7:12:32,41.4981714,-81.6950908,301 W Superior Ave, Cleveland, OH 44113, USA,6,52,21,7,2,2021,297,21-02,157,41.4981714,-81.6950908
